student_id,first_name,last_name,email,phone_number,address,program_name,year
fbeb4d58-a89d-4343-b283-ad34559c9bdd,Jimmy,Adams,morriscathy@example.org,698-483-6811,"41357 Sanchez Dam
Lake Nicoleland, MI 54014",B.Sc. in Healthcare Informatics,Sophomore
99bf8341-7211-49ba-a0ea-f659eed1c640,Thomas,Schneider,lauraromero@example.org,+1-977-326-9657x82121,"USS Buck
FPO AP 87853",B.Sc. in Applied Physics,Junior
0ae45492-75fe-4dd8-85f2-176586b875c7,Laura,Parrish,mark54@example.org,(632)380-4212,"18452 Gallagher Alley Apt. 545
Suarezburgh, UT 57014",B.Sc. in Applied Computer Science,Junior
f3fed3cd-e546-45de-a8ab-a5751121b43e,Charles,Campos,carrjames@example.com,932-599-6312,"78572 White Mountains
Tracyburgh, FL 38505",M.Sc. in Media Technology and Design,Junior
98560170-3546-498d-ad0c-1a63693d6630,Jason,Wallace,charlesjones@example.net,+1-801-860-9294x0522,"081 Woodward Ferry
Charlesview, KY 26848",B.Sc. in Applied Mathematics,Freshman
d792e347-f8f2-412d-9378-6ae54243e691,Willie,Ballard,davidbaird@example.net,499-697-8211x4396,"352 Kristi Road Suite 824
Port Kevintown, NJ 31901",B.Eng. in Mechatronics,Sophomore
31c5a385-c423-4e68-ad2f-a995e6fa621b,Marc,Frye,gregoryamber@example.net,001-860-988-6556,"04872 Nelson Circles
Port Jenniferborough, VT 32285",M.Sc. in International Management,Sophomore
3af01804-6c47-4b04-a4bc-a254f239aed4,Carlos,Glenn,jchavez@example.net,5368598864,"76211 Anita Cove
Reedshire, KS 11416",B.A. in Business Informatics,Freshman
0cb25abd-c522-42c1-a882-2f379b3ae7aa,Sean,Taylor,deannawalker@example.com,687-266-2477,"2832 Villarreal Roads Apt. 362
West Brandon, AL 17923",M.Sc. in Healthcare Informatics,Sophomore
373d3bda-1474-491e-a7cf-917f35693810,Ethan,Liu,mweber@example.org,9248012533,"58353 Deborah Viaduct Apt. 981
Kyleland, RI 55646",M.Sc. in Electrical Engineering and Information Technology,Senior
a0c6e8b4-21a6-45cb-9333-4abd366d2eb0,Julie,Blackburn,angel81@example.com,674.342.5231,"57402 Adams Rapid
Lake Justin, DE 84598",B.Eng. in Mechatronics,Sophomore
499d60dc-709b-4e4d-8075-52654963c06c,Jesse,Richardson,medinafrancisco@example.net,+1-903-337-6481,"03354 Lane Turnpike
Ashleychester, GA 78217",M.Sc. in Healthcare Informatics,Freshman
e9d42630-422f-4857-9f27-aa8d4d0c9141,John,Moore,jesushenry@example.org,705-505-4330x0002,"USNS Collins
FPO AP 56576",B.A. in International Management,Freshman
cb57d983-7de1-41aa-b70b-c72827695806,Eugene,Bryant,james35@example.com,510.258.3394x23641,"546 Trujillo Prairie Apt. 235
South Bettychester, KY 08123",M.Sc. in Technology and Management,Sophomore
95c4658f-1a52-4b11-b349-6dae477f9bc5,Benjamin,Kane,mariajones@example.org,831-716-8789x559,"168 Charles Highway Suite 138
East Michaelberg, SC 31080",B.Sc. in Artificial Intelligence,Freshman
6b40d187-6870-492d-8c02-7f69f7e33474,Bradley,Rodriguez,annbarnett@example.net,+1-852-337-5060x2097,"0903 King Fall Suite 423
Port Thomasmouth, NC 40396",B.Eng. in Electrical Engineering,Sophomore
bfbf81e7-b51b-485a-b299-1abd387830ad,Angela,Peterson,swalker@example.net,001-235-659-4436x352,"67619 Katie Throughway
West Marie, NV 87311",B.Sc. in Applied Computer Science,Junior
b73479ea-9127-4721-80fb-3ce438132de0,Austin,Weaver,fosterrichard@example.net,336.942.2754,"01374 Beltran Dam Suite 522
East Sarahport, AL 12049",B.Eng. in Electrical Engineering,Freshman
a9b8ec76-b6cc-489c-86c1-4a592ee73647,Frances,Graham,yhuerta@example.net,(257)417-7173,"366 Brown Lock
Lynnbury, VI 62014",B.Eng. in Electrical Engineering,Junior
85daaad1-cc60-4eb3-8bee-1400ac3525f1,Stephanie,Phillips,kevinobrien@example.org,211.770.8178,"3501 Kim Street Apt. 655
West Cassidychester, AZ 69782",B.Sc. in Healthcare Informatics,Sophomore
63b22ffb-82a3-4678-b306-664dbecadb97,Sabrina,Sanchez,cbailey@example.org,497.359.7493x10329,"1124 Kimberly Flats Suite 263
West Jenniferburgh, KY 38912",M.Sc. in International Management,Freshman
5a911d96-cb48-440c-a0a6-7dcba8e8038c,Heather,Lara,michelle03@example.net,(829)731-2556x900,"PSC 3778, Box 6594
APO AA 02286",B.Sc. in Media Technology and Design,Sophomore
22cd03ec-09fa-40b2-96ac-c6f42eb5597c,Jessica,Ewing,diazamber@example.com,853-917-7578x0778,"7803 Dean Meadow
Paigechester, FL 77499",M.Sc. in Technology and Management,Senior
9c0d74fc-ec51-4a93-8031-0ac51e3e880d,Brianna,Dawson,sandra86@example.org,001-659-520-6774,"165 Smith Port
Kaitlinview, PW 41611",M.Sc. in Applied Physics,Sophomore
7546ca3b-2675-4bd9-9d7c-ae4c6d148853,Regina,Jackson,elliottbrittany@example.net,619.738.9677,"578 Jordan Drives Suite 360
South Richard, NJ 60208",B.Eng. in Electrical Engineering,Sophomore
7a31b536-89df-45cb-9a53-1f1bbe4ef8c5,Dawn,Olson,rodriguezxavier@example.org,(460)354-0769x99226,"80336 Ward Oval Apt. 606
Lake Michael, WY 62508",B.A. in International Management,Freshman
4ee3d3cb-bb6d-481e-b947-4018331eaab2,Nicolas,Baldwin,rodriguezmichele@example.com,001-502-419-8637,"750 Fernandez Trafficway
Reidtown, AL 33801",M.Sc. in Applied Physics,Senior
0554c05b-4c16-4882-aabf-de34000f1a74,Paige,Shepherd,jamesgonzales@example.net,401.330.4808x182,"6864 Ashley Road Suite 682
Lake Gerald, IN 45363",M.Sc. in Technology and Management,Sophomore
8d69b52e-1e5d-4221-82a7-722f470f8360,Mary,Allen,robertsfrederick@example.net,5186170522,"1546 Ana Prairie
West Joshua, AS 28518",M.Sc. in International Management,Senior
703f4b66-135d-4c2e-8d9a-38d37cb9af3f,Elizabeth,Moore,chelseyblair@example.org,(574)492-2282,"692 Joseph Radial
Burkeborough, AS 88132",M.Sc. in Applied Physics,Senior
f1a6b92e-433f-4270-845b-1bd5b201c866,Andrew,Lopez,kylecannon@example.com,001-813-530-6955x2716,"69727 Arias Alley
Lake Caleb, OK 98049",B.A. in International Management,Freshman
14deba4f-d1f1-41b0-b547-d39ad53262bd,Billy,Blair,ramirezsharon@example.net,222-572-5593x2280,"35637 Mills Shores
New Tammyberg, CO 07143",B.Sc. in Applied Physics,Senior
983b3f47-c5db-4c64-9dd6-1e275f5dad75,Angela,Clarke,smithronald@example.com,(892)379-5318,"8292 Warren Greens
Micheleshire, IN 07613",M.Sc. in Mechatronics,Freshman
f0dd7247-eca0-46ee-a705-6f5ebfc5a24c,Kenneth,Young,fandrews@example.net,3139990287,"17809 Reed Underpass
East Joseph, PR 46385",M.Sc. in Applied Mathematics,Junior
2945755c-7c43-4233-b901-d042f1783b33,Melinda,Lee,taylorjoseph@example.org,613-829-6604,"PSC 9082, Box 5142
APO AP 23819",M.Sc. in Healthcare Informatics,Senior
2883f5ea-e567-4ece-b191-47b937dd947f,Melissa,Smith,keith43@example.net,986.480.1679x8405,"0814 Robinson Light Apt. 130
Matthewview, VI 60664",B.Eng. in Mechatronics,Sophomore
7f983e29-0c38-42e9-aa60-a1ba5b35b72d,Laura,Aguirre,louissmith@example.org,878.565.2687,"324 Jeremy Estate Apt. 531
Brownfurt, MN 10650",M.Sc. in Business Informatics,Sophomore
50e6d484-816a-4a6e-87c6-64710a123c96,Deanna,Carter,nballard@example.com,001-605-356-5888,"12347 Bell Fords
North Victor, CT 21517",B.Eng. in Mechatronics,Senior
fbf6ddf5-f7d2-4159-be69-3e37e60cee38,Dylan,Sanders,pbennett@example.com,541-506-7696,"7644 Hicks Cliffs
South Maxwell, NC 90959",M.Sc. in Applied Physics,Freshman
b1bf0a19-fcd0-4e01-a2be-9ae595c15cda,Kristopher,Harris,davidsontaylor@example.org,581-401-9904x3668,"1248 Regina Ville Apt. 001
South Alyssa, GU 01906",M.Sc. in Applied Chemistry and Environmental Engineering,Freshman
45cd1b00-04ee-4fee-9d51-5532b623a2a1,Kevin,Jones,ewerner@example.net,(574)709-8922x085,"50127 Ward Trace
Hallmouth, GU 12675",B.A. in International Management,Senior
95f6a69f-11c7-4871-862e-a9e64f207e51,Raymond,Jackson,pavila@example.org,001-786-973-4304x6587,"0502 Colleen Lake
New Ryanside, IL 28092",B.Sc. in Healthcare Informatics,Freshman
1d17ac40-83a5-4f18-8e03-2058ad62c3ba,Jacqueline,Farley,kaylaherman@example.org,001-280-236-0415x49141,"42062 Charles Street
Lake Brittney, IA 68230",B.Sc. in Applied Computer Science,Senior
f19409f8-0ed4-4e1e-a5bd-224fa38459db,Billy,Williams,robert03@example.net,+1-386-718-7652x5988,"Unit 5040 Box 3955
DPO AP 70081",B.Sc. in Applied Computer Science,Junior
326d6071-13eb-48e3-a1ff-81eeb3c68d63,Alexandra,Freeman,dphillips@example.com,416.330.4480x197,"PSC 7837, Box 4296
APO AE 77259",B.Sc. in Media Technology and Design,Sophomore
2594ff68-101a-4005-bec4-5c95af07133e,Wendy,Mejia,amandacooper@example.com,+1-399-634-6884x4273,"Unit 5769 Box 0787
DPO AA 11314",B.A. in Business Informatics,Sophomore
937ac8a7-329f-4bc8-8eef-21450049ab12,Brenda,Strickland,beverett@example.com,(390)740-8612,"PSC 2842, Box 8638
APO AA 96428",B.Sc. in Media Technology and Design,Freshman
54831ed8-6b40-4000-b68e-80c1bc8d948b,Christopher,Blair,cassandra79@example.net,(544)814-5520x25097,"508 Samantha Prairie
Pittmantown, OH 54196",M.Sc. in Electrical Engineering and Information Technology,Senior
c15941df-7e5e-40b0-8afe-599608ced92f,Thomas,Wilson,umoran@example.org,319.623.3501x630,"155 Parsons Light Suite 495
Youngville, MT 15027",M.Sc. in Healthcare Informatics,Sophomore
a0f969b1-db54-4030-bf42-1ba97703dd80,Stephanie,Curtis,nathan42@example.org,729.298.4538x534,"2512 Sharon Lodge Suite 506
West Ericport, UT 47699",B.Eng. in Mechatronics,Sophomore
ec425f48-606e-4c88-80bc-12def93102d4,Nicole,Ward,combsbryan@example.com,(301)565-3749x436,"518 Debra Mission
Michelebury, AS 33377",B.Sc. in Applied Physics,Junior
38f78977-bb21-47ba-887d-1659d3eda5e3,Sheila,Mckinney,chandlerjoseph@example.org,+1-392-373-2085x39878,"82037 Cory Mission Apt. 711
Deborahside, MH 04503",B.Sc. in Media Technology and Design,Freshman
ab2e67a4-f37e-4e19-ba50-1b427523e057,Douglas,Glover,ronald73@example.com,754-253-9836x457,"8000 Archer Coves
South Kenneth, UT 91099",M.Sc. in Technology and Management,Sophomore
e90d8052-e7ef-4d5d-86d6-22873e84b1c0,Ronald,Mueller,langlisa@example.net,511.793.8921,"1780 Franklin Branch Apt. 708
East Robert, HI 92784",M.Sc. in Electrical Engineering and Information Technology,Sophomore
174ae6d1-962e-4255-9c8a-409d5356b8d2,Alison,Morrison,sullivanjudy@example.net,001-603-781-3270,"73228 Brian Manor Apt. 662
Ramirezfurt, TX 84542",M.Sc. in Electrical Engineering and Information Technology,Freshman
b18af80c-f339-45e2-9e43-466c6d7191d0,Jonathan,Williams,johnsonhannah@example.org,001-764-271-9587x11420,"13393 Robert Forest
Millertown, AR 47703",M.Sc. in International Management,Junior
3a582f33-47e6-48ba-9473-1e9716671fab,Jennifer,Frost,kendrayang@example.net,+1-712-273-8106x4553,"7564 Brown Ferry
Stacyton, GU 21111",M.Sc. in Electrical Engineering and Information Technology,Sophomore
b562cbf4-5311-418c-9389-85ab02da0005,Diana,James,jnunez@example.net,+1-896-237-1502x09297,"8013 Phillip Squares Apt. 195
Bartonview, AL 01750",M.Sc. in Applied Computer Science,Freshman
958228a5-36a8-4bdb-8262-d7180a10a33f,Robert,Yang,rickey41@example.net,(721)329-3750x26247,"71627 Jennifer Meadows Suite 911
Brendamouth, NY 34059",B.A. in International Management,Freshman
3b4052d4-887b-4b5b-8c21-e4af4787dbfd,Katrina,Nichols,nicholassmith@example.net,001-457-815-1347x5335,"16031 Stephanie Islands
Taylorland, OH 95525",M.Sc. in Healthcare Informatics,Sophomore
0c13bcfd-8147-4412-a0e2-03189faee7e7,John,Yoder,joelwebb@example.org,+1-575-957-6811,"2853 Brianna Course Suite 233
West Kevinchester, WV 77806",M.Sc. in Technology and Management,Sophomore
73709fff-a976-4ada-98d3-5795d0a3f011,Kevin,Sanders,halljohn@example.net,238-702-5579x411,"USNS Davis
FPO AA 83751",M.Sc. in Electrical Engineering and Information Technology,Sophomore
35ce5326-beea-4214-bb5d-0daa92b046fa,Tyler,West,rmiller@example.net,763-424-5495x9628,"54355 Valerie Meadow
Smithberg, VA 85050",B.Eng. in Electrical Engineering,Senior
0067feff-454e-447e-b0c2-b9835eab7dac,Susan,Davis,christophercooper@example.com,621-455-8998,"7529 Daniels Ports
East Claire, CO 61828",B.Sc. in Applied Physics,Freshman
7ebf4a16-5ba5-49ff-99db-5cbbef2c551c,Johnathan,Martin,brandy82@example.com,4552094923,"09788 Amanda Mount
Jessicastad, OK 89446",B.Sc. in Artificial Intelligence,Sophomore
168ab626-07cb-4358-a192-82e40efaf215,Calvin,Murillo,donna04@example.org,(301)275-5473,"91618 Clark Pine Apt. 513
New Christopherburgh, SD 71018",B.A. in International Management,Freshman
578bc633-ae57-49bc-bae5-42dd7907c9f1,Kelly,Crane,stephen08@example.org,001-589-470-9094x684,"PSC 1770, Box 8851
APO AE 71122",M.Sc. in Electrical Engineering and Information Technology,Freshman
4b2c6efd-bc91-42bf-a122-eb34153446d9,Ashley,Klein,william37@example.org,536.914.8684x4729,"4722 Wendy Harbors Suite 369
Sandrabury, SC 75616",B.Eng. in Electrical Engineering,Senior
12618f1d-9263-4047-a4f3-99cf6ea848cd,Leslie,Gonzales,johnstonkayla@example.net,001-362-436-5195,"319 Mccall Freeway
Port Stephanie, MA 37121",B.Sc. in Applied Computer Science,Junior
7e2b8918-f471-460d-816f-88c9f49ade12,Carla,Harris,jessica28@example.com,001-448-662-4956x214,"753 Nicole Hills Apt. 456
Martinezshire, KY 86315",B.Eng. in Mechatronics,Freshman
e419ddda-9f7d-4f23-82f7-fc2e3bd93553,John,Reyes,samuelcarter@example.org,891.764.6228x7640,"473 Hurst Burgs
East Michael, NV 77365",B.Sc. in Applied Mathematics,Sophomore
8b3e984c-eea5-4435-b975-f2313f8855c9,David,Diaz,paulallen@example.com,659-364-5194x7714,"2101 Leonard Pike
Carlview, DC 81572",M.Sc. in Electrical Engineering and Information Technology,Junior
ac800bbe-c93f-4842-b3f2-d9f72f7a8b21,Manuel,Wang,arhodes@example.net,898.803.5613,"69391 Gonzalez Landing
Lake Andrew, MD 01370",M.Sc. in Business Informatics,Senior
13058c39-0dd2-49f2-9444-53b42f802343,Heather,Vega,ebrown@example.net,+1-843-902-5628,"52827 Jeffery Roads
Hernandezmouth, ND 34201",B.A. in International Management,Senior
7a0bc559-085e-4293-8d76-74d3c717aa5d,Chelsea,Pacheco,leelinda@example.com,380.658.8127x40791,"230 Mcgrath Locks
Lake Lisa, TN 59898",B.Sc. in Applied Mathematics,Junior
6384a0a2-e77f-4cd3-980e-f1dc4e9d654c,Samantha,Walker,uwolf@example.com,508.877.3831x53941,"887 Williams Walk Suite 213
New Raymondside, NE 23189",M.Sc. in Business Informatics,Senior
299388c7-bced-4ce0-bcfb-31aa8986d9f4,Brittany,Pierce,dustin21@example.net,001-713-574-2524x832,"828 Brown Flat
East Ashley, OK 83096",B.Eng. in Electrical Engineering,Senior
dd34d05e-441b-40b0-ac1e-48b82b762209,Danielle,Howard,lbrown@example.org,217-473-7722x6643,"1039 Shaffer Ramp
South Tracey, ID 91851",M.Sc. in Mechatronics,Freshman
06f048f9-22c0-437a-8d7b-ab915422e1b4,Joshua,Flores,joancarroll@example.net,(780)551-8476x596,"349 Coffey Crest
Williamview, VA 93228",M.Sc. in Technology and Management,Freshman
56f56897-2131-43b2-9b27-23fd18304a17,Brandon,Carroll,fhogan@example.org,001-814-858-6951x8705,"9872 Nathan Lodge Suite 720
New Thomastown, NH 72180",B.Sc. in Applied Physics,Senior
0534538f-243a-4476-8a44-dd1914dcbd58,Andrea,Jones,dchristian@example.net,(382)856-8222,"USCGC Gordon
FPO AP 26211",B.Eng. in Electrical Engineering,Sophomore
50833054-7bd7-4bd6-a525-40180333227b,Jose,Moore,hernandezmichael@example.com,+1-693-872-7835x9178,"490 Young Springs
New Davidville, MN 01099",B.Eng. in Mechatronics,Freshman
e5963c5a-d659-46f1-9051-44701156114b,Brianna,Bowman,lisa64@example.net,585.815.2088,"6662 Marks Trace
Austinport, TX 03423",B.A. in Business Informatics,Freshman
96b7af14-8011-4d93-99ba-9686f0380cd6,Michelle,Mccann,johnsonjessica@example.net,001-250-915-7942x6316,"7377 Gallagher View
East Coreyburgh, VA 22834",B.Sc. in Media Technology and Design,Junior
e6eac391-77ae-462a-bee1-85438ade747c,James,Allison,matthew93@example.net,716-805-3811,"1738 Janice Oval
Port Janettown, NE 64889",B.Sc. in Applied Computer Science,Freshman
979c8959-fc2b-49b0-a4b4-e3efec0aa4e1,Megan,Crane,dorothykelley@example.org,537.822.3528x3327,"Unit 4024 Box 7194
DPO AP 99927",M.Sc. in Mechatronics,Sophomore
3fa37c81-2681-4390-ba0b-34c99a9a76f9,Mario,Wiley,horndouglas@example.com,443-895-7168x5808,"8462 Jesse Mountain Apt. 933
Halltown, HI 37093",M.Sc. in Applied Physics,Freshman
ce111b3b-cc2c-414f-b4bb-477e40e96a10,Brad,Aguilar,garywest@example.net,309.809.5698x156,"9656 Mcdonald Springs Apt. 434
Lake Dylan, AZ 48210",B.A. in Business Informatics,Sophomore
8b6cc17d-4f29-43e6-86dd-25822867ece4,James,Davis,lauren19@example.com,(215)742-5987x74326,"252 Vernon Loaf Apt. 115
Joshuafurt, MA 71306",M.Sc. in Electrical Engineering and Information Technology,Senior
e77eaffe-a78d-492a-8241-75ffc7016ab5,David,Stevens,bstevens@example.com,001-462-607-1140,"PSC 3985, Box 2691
APO AE 05364",M.Sc. in Electrical Engineering and Information Technology,Freshman
e31b2569-b029-44a6-a8e5-712d9cff40f4,Shelley,Terry,celliott@example.net,279-820-2670x6270,"21442 Stephen Key Suite 349
Mcdonaldberg, IA 48719",M.Sc. in Applied Chemistry and Environmental Engineering,Junior
165c9656-a3df-41b3-a454-3fa7b88a9293,Glen,Medina,joneschelsea@example.com,+1-407-549-6905x564,"USNV Brown
FPO AP 71077",M.Sc. in Mechanical Engineering,Freshman
6af232d5-0929-403e-90ee-15380eaebc97,Catherine,Mays,riddleerin@example.net,001-419-505-9205x18139,"USNS Anderson
FPO AA 93715",M.Sc. in Healthcare Informatics,Junior
3c399e71-cc8e-4f4d-81f0-d043de16e98e,Jennifer,Hudson,misty28@example.com,873-948-0865x115,"08934 Ortega Centers
Kelseystad, NE 71411",M.Sc. in Mechanical Engineering,Freshman
f753c96e-ed28-46a1-82dd-4e4b5412e2fd,Leslie,Sutton,peggyclements@example.org,(336)306-6160x48612,"3277 Parker Ridges Suite 197
Robinsonchester, AK 25341",B.Eng. in Mechatronics,Junior
92f44f5b-08ad-44d7-a377-e0ab91955b6a,Robert,Holmes,johnberry@example.net,(568)272-1082x9409,"USNS Lara
FPO AE 43857",M.Sc. in Applied Physics,Junior
921c3408-90b3-433f-8e93-47ef50f9ecd8,Kimberly,Smith,bcarter@example.net,+1-487-657-7313x55504,"305 Dominguez Route Suite 795
Adamston, MI 60679",B.Sc. in Media Technology and Design,Sophomore
9b3fea2e-724d-4839-81d5-4049f0f16f65,Rachel,Russell,nolanjason@example.org,499-295-9229,"4820 Amanda Streets
East Dana, VI 62607",M.Sc. in Applied Physics,Freshman
4e10e07c-6dec-48ca-9b00-a61b7dc7e395,Barry,Flynn,igreen@example.com,632-397-7615x5704,"97332 Collins Mews
South Holly, RI 43120",B.Eng. in Electrical Engineering,Junior
a703b7af-5302-4be7-a10b-3e36de4d933f,Jeffrey,Shea,kaitlyn78@example.org,+1-931-429-4596x4629,"92916 Giles Roads
Deniseburgh, NE 08076",B.Eng. in Electrical Engineering,Junior
98cf6b56-9b00-4900-91a4-f71c8745b129,Jeffrey,Gill,michael63@example.net,(522)644-7660,"463 Kristen Junctions Suite 591
Lake Victoria, MS 02510",M.Sc. in Applied Chemistry and Environmental Engineering,Senior
de3e4d9a-58ac-4015-a008-ad0c82069247,George,Torres,angelahart@example.org,2748318746,"9045 Ryan Coves
Lake David, NJ 09421",B.Eng. in Mechatronics,Senior
9d30237c-806e-4b25-b8fa-1b991436d4ef,Nicholas,Wiley,xdrake@example.org,+1-281-336-6377x41282,"858 Fox Course Apt. 450
Jonesmouth, MA 85857",M.Sc. in Applied Chemistry and Environmental Engineering,Freshman
73e2c18e-ef84-4938-ab9c-f21dc6365df0,Anthony,King,harrisonedward@example.com,991-226-0462x5810,"623 Aaron Harbor
East Johnville, CT 76813",M.Sc. in Mechanical Engineering,Junior
24e8c60f-d52e-47c5-89d3-9817549573a3,Marcus,Higgins,slogan@example.net,+1-810-767-9796x577,"80246 Cody Village
Smithview, IA 04140",M.Sc. in Applied Chemistry and Environmental Engineering,Senior
d3e4fbe7-3f22-4526-932a-56b1b097d324,Jacob,Ballard,tmanning@example.net,746.459.3568,"2253 Taylor Skyway
Jamesview, NC 60824",B.Eng. in Electrical Engineering,Senior
176f08ca-3ec6-4b7f-823f-2d8973569a63,Michael,Hoover,thomasray@example.com,001-761-451-3254x1300,"961 Cross Village Suite 714
Robertmouth, PW 16476",B.A. in Business Informatics,Freshman
6f0fd7f4-e91e-44a0-9222-f978d3925f68,Victoria,Lee,rebeccamartinez@example.com,473-573-5038,"279 Jessica Ridge Apt. 870
East Chase, AZ 14585",B.Eng. in Electrical Engineering,Freshman
ee1bf142-c51b-4c61-879a-465927e84977,Elaine,Reese,steven96@example.org,393-272-0281x382,"0085 Rodriguez Plaza
West Amanda, CT 69634",M.Sc. in Healthcare Informatics,Senior
e8e60ea2-f6cc-421e-b344-970ed6351af3,Jacob,Guerrero,chad97@example.com,+1-919-976-5860,"6440 Key Islands
Lake Rebekahland, MH 49746",B.A. in International Management,Junior
d8c8ae52-96b8-4c70-a901-26f43a468aaf,Kathryn,Cook,zachary06@example.com,238-718-7876x8473,"90326 Thomas Route
Stevensonville, OH 56975",M.Sc. in Media Technology and Design,Freshman
3903f66b-8024-4f76-b98c-eae627188b26,Steven,White,teresamason@example.org,001-953-528-0073,"00470 Moore Harbor Suite 393
Cameronbury, MP 13103",B.Sc. in Healthcare Informatics,Senior
8bff88b5-09da-442e-b819-1d52ca1b4f64,Nathaniel,Davis,patricia05@example.net,5067353602,"779 Paul Fords
North Bradyhaven, AR 43042",M.Sc. in Applied Computer Science,Freshman
4bf774f8-63bd-4b48-adb2-78567343725d,John,Martin,laura13@example.net,283.577.4862x36621,"4718 Joseph Orchard
North Tammy, MP 80495",M.Sc. in Business Informatics,Senior
ea56a3e8-130c-4557-ac87-62411c6a4149,Caleb,Clark,dannycervantes@example.com,402-376-0249,"578 Williams Union
Jaclynview, VA 93163",M.Sc. in International Management,Freshman
0fa520d6-ad22-4517-810f-67149a1764b8,Richard,Lee,kirbynatasha@example.org,2076661424,"5111 Osborne Junctions Apt. 514
Jeffreytown, NC 86554",M.Sc. in Technology and Management,Sophomore
9012eeb4-fc64-466a-bb0f-6a83d34d8525,Erica,Walker,gphelps@example.net,484.510.5637x097,"109 Sullivan Crescent
East Misty, AK 15421",M.Sc. in Applied Computer Science,Senior
fa07923a-a2dd-43e3-84cf-351ee8d00e68,Kristen,Wright,wholland@example.net,596-812-0701x611,"PSC 7918, Box 1891
APO AA 86112",B.A. in Business Informatics,Sophomore
b08bf85f-a339-429b-9667-7cb9d7cc8b39,Joan,Campbell,greynolds@example.org,(523)268-2311x484,"9532 Steven Land Apt. 759
Christopherview, AZ 85368",M.Sc. in Healthcare Informatics,Freshman
7cefebde-58ab-4693-8c02-5db19d648e17,Ethan,King,qparks@example.net,541-633-3574x1061,"716 Hernandez Squares
Gonzalestown, NC 16088",B.Eng. in Mechatronics,Sophomore
24df7387-c49b-4455-9fe7-ed674a06b755,John,Joseph,michelle41@example.com,001-732-513-2619x72015,"65522 Joseph Hills
Deannashire, MS 44084",B.Sc. in Healthcare Informatics,Freshman
700de107-097b-44aa-ab37-54a1284bc864,Alison,Paul,snyderdaniel@example.org,(625)561-2846x069,"594 Melendez Rue
East Elizabeth, GA 05561",M.Sc. in Electrical Engineering and Information Technology,Sophomore
75fa44f5-39ca-44d0-b8fa-fee6ca8d3464,Tammy,Garcia,murrayjustin@example.com,(829)217-9128x91999,"1904 Olivia Knoll
Frederickside, FL 63131",M.Sc. in Mechanical Engineering,Sophomore
0356c6a6-b58c-4cd0-ad4b-4935ba976adf,Kimberly,Carlson,emelton@example.net,9165870844,"41791 Delgado Landing Suite 634
Walshburgh, RI 01559",B.Sc. in Applied Computer Science,Freshman
a68ae6ff-ace0-4f65-a76d-6f6744af59e4,Julia,Hall,michaelduncan@example.com,610-394-8437x36427,"2082 Sarah Mill
North Toniside, CO 90222",B.Sc. in Media Technology and Design,Senior
be0ec2dc-77a7-4d5c-bda5-d271e7818b39,Audrey,Nichols,averytodd@example.net,001-364-504-8327x79971,"79410 Jennifer Springs Apt. 865
Lake Ryanhaven, MO 08258",B.Eng. in Mechatronics,Sophomore
fd52fc48-3e3c-4d09-8c63-66e663106663,Rhonda,Fernandez,christianreynolds@example.net,(373)984-4858x240,"78765 Hernandez Union
Port Franceshaven, NJ 53743",B.Sc. in Applied Computer Science,Sophomore
89d029fe-fa2d-4f62-b426-ca5925cdbb5a,Morgan,Torres,gabriel72@example.org,001-924-980-2541x1116,"9070 Hale Corners Apt. 886
Christinabury, MT 66050",B.Sc. in Applied Computer Science,Junior
518bdad9-4b3e-4d6a-b034-204df8adbbbc,Elizabeth,Arroyo,glee@example.com,938.918.1002,"9236 Roberts Drives
Evansberg, WY 64558",B.Eng. in Electrical Engineering,Senior
77d60845-545d-4f0b-bb44-ad4ea5734350,Jose,Mccoy,jessemichael@example.net,7373946646,"5954 Torres Meadow
East Alexisbury, GU 22880",B.Eng. in Electrical Engineering,Junior
bedcfecf-65db-434f-ae83-f55f3c010cc4,Andrew,Jimenez,jose69@example.org,584.847.1306x64861,"1875 David Roads Suite 966
South Christopher, MH 04970",M.Sc. in Healthcare Informatics,Sophomore
c02eaec4-8d7c-4313-ab60-51bb5305964f,Peter,Carr,brandon45@example.org,(738)238-8546x146,"7623 Sheila Lake Suite 169
Smithmouth, MI 24819",M.Sc. in Business Informatics,Freshman
9629c554-4b66-40ba-9732-d9d351747ea2,Angel,Gregory,swood@example.org,5403062787,"054 Alvarez Park Suite 669
Lake Kellyfort, OK 99878",M.Sc. in Applied Computer Science,Senior
f564ca42-d609-4e06-ad74-b5430dd10bcb,Tracy,Hopkins,bwilson@example.org,+1-989-888-2261x568,"8183 Joel Lakes
Collinsmouth, WI 86833",M.Sc. in Mechanical Engineering,Freshman
40386e76-72d4-49ac-ad05-bd2bd13892a7,Elizabeth,Silva,christy03@example.com,001-539-575-6283x503,"224 Alicia Drive
Lake Stevenland, VI 10971",B.Sc. in Applied Mathematics,Senior
0b25197f-e073-44ef-bc87-e52038f086d6,Janice,Lee,denise24@example.net,+1-947-812-4737,"849 Brown Islands Suite 224
North Reginabury, MH 33562",B.Eng. in Mechatronics,Freshman
e2fdfd37-4cdd-4c51-8276-d34366bf94e6,Bonnie,Montgomery,josephrich@example.org,808.687.9352,"7349 Moore Plains Suite 508
Julieland, UT 22056",M.Sc. in International Management,Junior
